"","HK2","JAP","S_P","FTSE"
"71",0.00231481481481481,-0.00202265372168285,0.00538021445080141,0.0128831630386495
"72",-0.00150689695143159,0.00882117080994387,-0.000492797573919619,0.00304489841111665
"73",0.000695007529248304,0.00852909288037586,-0.00453143444651764,-0.00105298160053196
"74",-0.00707703075786455,-0.00493934771555168,-0.00401437528674114,-0.00122073021862171
"75",0.00476006191950471,-0.00990316901408451,-0.0158458909429858,-0.000610737882405273
"76",-0.00819352321498244,0.00539909528673574,-0.00366414594215326,-0.00345423143350594
"77",-0.0112847222222222,-0.00924119141416001,0.00419222110084615,-0.00128305254936973
"78",-0.0101638168121488,0.00191085143130122,-0.0170147250404643,-0.0203779599271402
"79",0.00935797204453914,0.00928352992573176,0.00212724049635608,0.00874569768097952
"80",0.00212765957446812,0.0105187319884726,0.0114105459926785,0.0053316870580312
"81",-0.00173665929902119,0.00215672178289001,0.00746009044876505,-0.00292693909715189
"82",-0.000118422610823719,-0.00187265917602996,-0.0129997259093935,0.00704225352112684
"83",-0.010571246210308,-0.0144302780111789,-0.0160732046946489,-0.0065256525652566
"84",-0.00626204238921017,0.000766591224355698,0.00483034406303203,-0.00965579915937748
"85",-0.000401574170749337,-0.00528440366972477,0.00177851553236905,0.00542311603208685
"86",0.0103330418885621,0.00230659392963058,-0.00873101303671809,-0.00505308578890597
"87",0.00466772151898741,0.00477335665354905,0.0105715750857953,0.0121150933871783
"88",-0.00297560007934934,-0.000583345486364299,0.000985182849936948,0.00279657698976453
"89",-0.00270517563750654,-0.00505679736167094,0.0034167223029494,-0.00145633787038601
"90",-0.00680898786398045,0.00463216252689937,-0.00477468234551341,-0.000897011829343448
"91",0.00774978141642159,0.0103595148714987,0.0333384192859324,0.000448304847296136
"92",0.0120150777446208,0.0059205568911694,0.0169860137237991,0.0117405992136014
"93",0.00837129618814001,-0.00168931061749694,-0.00512569253382585,0.00254101530133122
"94",0.0085315009264978,0.00621517359622803,0.00420341527491088,0.00489226033421289
"95",-0.00131426362582145,-0.00103693638931598,0.00224677026774021,0.00736618104436078
"96",0.00843234955921809,-0.00193458245262064,-0.00708979145453858,-0.00686737721129546
"97",0.0120418055134808,0.00566400683955543,0.0233868591632291,0.00437588885242315
"98",0.00249301201178511,-0.00544412607449857,-0.00488527017024424,0.00722237306543576
"99",0.00946608298724127,0.00506022379017889,0.00390769003907691,0.00448697156449343
"100",0.00996443917617428,0.00113903324553285,0.0110827561064529,0.00878791126353022
"101",-0.00226471134211988,0.00188297154226028,0.000546547640735935,0.0016583747927031
"102",0.0090139808682855,0.00688024839460871,-0.0173481113541165,-0.00397443471722427
"103",0.000367782272894446,-0.00721418671594584,0.00336190335451465,-0.00637803361980443
"104",-0.0131912356535997,-0.00762730072334026,-0.00646984457499817,-0.00330802603036871
"105",0.0074342567592558,-0.00233301030113779,0.0100489564545221,0.00865544863179394
"106",0.00313398716908783,-0.00461544008942415,0.0144743524631793,0.0102165699994679
"107",-0.00169892155414386,0.000612612612612613,-0.00305654610290383,-0.000212890521049478
"108",-0.00665501728817344,-0.0114816839803171,-0.00379867046533721,-0.00406134772617973
"109",-0.0105955288371219,-0.00135046353748449,-0.0175425555638147,-0.0161824599511268
"110",-0.00502227928404206,0.0075705437026841,0.0119349271051375,0.00829339221282788
"111",0.00872169193337083,0.00583384349454428,-0.00490811129972686,-0.000970298097137719
"112",0.00487968412426429,-0.00963496218731821,0.00921389396709317,0.0013458225667528
"113",-0.00100674894664224,0.00264713348079922,-0.00632864817131513,0.000322893122376567
"114",0.020310502283105,0.00684265495012065,0.0146115079221204,-0.00183308173387971
"115",0.00800840701550946,-0.0014065204847086,-0.0139327990588928,0.00812834224598933
"116",-0.0024337970867085,0.00677006841709353,-0.000883067186695155,-0.00781460522770143
"117",0.00242788809972453,0.00246551847352248,-0.00651803570105915,0.0115597698700192
"118",0.00465284039675387,0.00405693950177936,0.00195897246350039,-0.000213128729752819
"119",-0.0100550111115159,-0.00285510349750178,-0.0100802688071681,-0.0098466505246166
"120",0.00294224482382852,0.00227887765275602,0.00545819099955432,0.00684016459146046
"121",-0.00448790454993257,-0.00609013398294762,0.00347813216902241,-0.0042934578436108
"122",-0.0108062255661281,-0.00910997035644566,0.00657967285425481,-0.000966962127316656
"123",-0.0125476137127492,-0.0188957235993959,-0.00569295035303693,-0.00659709079111017
"124",0.00730305838739567,0.0146984103941352,-0.00759861437032057,-0.00243928881179532
"125",-0.00375827937783728,0.004408151466975,0.00566666666666657,0.0119965724078835
"126",-0.0096175520324592,-0.0143302180685358,-0.0125253131328282,-0.00150182364299504
"127",-0.00543929893480399,-0.00371542083578576,-0.0119924098671728,-0.0106244579358197
"128",0.00308781442988395,0.00439496044535599,0.00445821369200547,-0.00342670655425616
"129",0.00360198108959925,0.0156818919211219,0.0019231494400241,-0.000435326767154571
"130",-0.000638257931293343,0.00205065477047057,-0.010247619047619,0.00168405041286392
"131",0.00574862816827806,0.00415591860131843,0.0132320878129463,0.000271547276380818
"132",0.00906266183324702,0.0146155475534844,0.0220572016763473,0.00663573586534309
"133",-0.000851504942430929,0.00141013889868152,0.000697990522023429,0.00461819353452912
"134",-0.00315680011884424,-0.000634965429659941,-0.000551348967139518,-0.00361088655348965
"135",-0.00567714947336962,-0.00194394373166508,0.00337021027181484,0.00514717709506188
"136",-0.00232105420784676,0.00457376068676776,-0.00386128783142725,0.0024602877466974
"137",-0.00455041179346392,-0.00601706013520688,-0.00287663654803625,0.00330508022815718
"138",-0.00952923310554287,-0.00294639687610934,-0.00433365434476613,5.33049040511242e-05
"139",-0.0211677134217259,-0.0223189983669026,-0.0130961762167436,-0.0071942446043166
"140",0.00612645936885913,0.00827784775958251,-0.0175257731958764,-0.012337627044948
"141",0.00215310084970584,0.00176043687576345,0.00323501427212188,-0.00256102877070621
"142",-0.000115357994309076,0.00240134762194903,-0.000761759664825704,0.00444830205055877
"143",-0.00432532633042397,-0.000143384593325447,-0.01492133441571,-0.0146411272567152
"144",0.00204262535167832,0.010007452358139,0.00717684986183606,0.00465676875034241
"145",-0.00906121179124202,-0.00177752497422589,0.000805307358975264,0.00305860505762201
"146",0.0032560663617335,0.00283597433443227,0.000996054093399191,0.00163585800752495
"147",-0.00612300612300623,-0.00462979450835144,-0.00303565939133094,0.00563899582497417
"148",-0.0126377315271909,-0.00569484240687679,-0.0126858121254572,-0.00654914588222453
"149",-0.0046819823036939,-0.00431654676258993,0.000427865727955023,-0.00792122779030742
"150",0.000238010234440045,0.00251166128453534,0.0154712212308047,0.00071459982409848
"151",-0.0227604673807205,-0.011064756031199,-0.00752372868276869,-0.0219076508257499
"152",-0.0103295622233154,-0.00192643210235534,0.00192544670363524,-0.00536510984356469
"153",0.00171863491284077,-0.00533508733464883,0.0107805416936497,-0.0090608616366538
"154",-0.00431512760448773,-0.016039206950323,-0.00378556133374124,-0.000684306569343092
"155",0.00677578676680677,0.00674853412988162,-0.0122701761176697,-0.0133487431378214
"156",0.0208624755205627,0.00746678379268694,0.0231775559588627,0.00938805884710063
"157",0.00910855015642945,0.00665357766143106,0.00417937422342692,0.0119343891402714
"158",-0.00661750049830572,0.00850757029560202,0.00105314627449517,-0.00677637947725078
"159",-0.00476648241608591,-0.00336383694433392,3.76109523092783e-05,-0.00936889297620414
"160",-0.0112195714690752,0.00396296429729438,0.00359766152001192,-0.000805338242061587
"161",0.00190006468305297,0.00133122256602144,-0.00138852403647671,0.00355382322595427
"162",0.00322372662798195,0.000431561533481982,0.00358972441386523,0.00666173205033311
"163",-0.00927281600780857,0.00215316155888897,0.0069808027923211,0.00498555322644607
"164",-0.00457591109658452,0.00125443532489875,0.00495104378348411,0.000905643289749327
"165",-0.0100693298118191,-0.0127772332934045,-0.00680752920169624,-0.00386385590090343
"166",0.00361842105263165,0.00591780031032367,0.00337374411448495,0.0068844873314146
"167",0.00969134294323649,-0.0103908414758641,0.00159164939295235,0.013746660730187
"168",0.00425738961196935,0.00261818181818182,-0.00364068652945991,-0.00452842846760212
"169",-0.00673524369336272,0.00908042663591813,-0.00342950868560358,0.0106747787610619
"170",-0.00426334344510949,-0.00187725631768953,0.00304742084138544,0.00248275862068966
"171",0.00065546907005322,0.00802177338490188,0.0128764811621849,0.00902132312739202
"172",-0.00489893376147548,-0.0137225005445437,-0.00250082747968059,-0.00136873802354229
"173",-0.00550542263432392,-0.00163630413439511,-0.0019529810597687,-0.0132586264284922
"174",0.000661868122776499,-0.00350301039956212,-0.00280836597442905,0.00260056437780117
"175",0.00395550061804693,-0.00857500368025909,0.00456117119105425,0.0104035481574769
"176",0.0209367057969261,0.00315503705334214,0.00194573956459478,0.00685192234488017
"177",0.0360475968268781,0.007717510010921,0.0204265113101018,0.00314414267902638
"178",-0.00771973823425676,-0.00222554635338757,-0.000503723959270271,-0.00348147745199374
"179",0.00386447029432434,-0.00498661680049866,-0.01441711073801,-0.0132282422973047
"180",0.0120323949093713,0.00124510198850112,0.00450548651987504,0.00895832195335123
"181",0.000231338679827232,-0.00139352378158348,0.00101633393829391,0.00537868086493527
"182",-0.00123533045089554,-0.00467909512931987,0.00329221084620681,0.0104301075268818
"183",-0.00247678018575855,0.00909057719688949,0.0106306822249265,-0.00161550888529887
"184",-0.000890885850408716,0.000364950184299843,0.0123727375565611,0.00391567880705893
"185",-0.0074926829268292,-0.0043618503042299,0.00274977085242907,-0.00268918410154359
"186",0.00851228477461792,0.00506910761824879,-0.00488876293042388,-0.00589699199307502
"187",0.00999770167777519,0.00724086745592122,0.00035413272894689,-0.000866363439462929
"188",0.00255988996293901,0.00367925549182989,-0.00355391285805672,0.00210731074728486
"189",-0.0010709504685409,0.000648859089434411,-0.0147864974033469,0.000755898709572844
"190",0.00490979675725055,0.0086481077797234,0.00448784691056619,0.00339001291433501
"191",-0.00458820830465703,0.00110658956236168,0.00157723052658011,-0.00323904124379184
"192",-0.00291433392131295,-0.00103626943005181,0.000322511287894987,0.00290666379588754
"193",-0.00901528342039086,-0.00114477873573498,0,-0.0079210069444444
"194",-0.00681729645500584,-0.003122084260389,-0.00995258948282726,-0.00485198713405664
"195",0.00773096250483185,0.00503445567179634,-0.00868835103858648,-0.00802330054404567
"196",-0.00154858691444057,0.00730159855385815,0.00443394512084307,0.0113549929370857
"197",-0.00232828870779977,-0.0016686785486047,-0.00665861778802178,-0.00816125321794373
"198",0.00259318032279282,0.0113724113724114,0.00131535679052948,-0.00137121544537078
"199",-0.0180063041765169,0.00108691841099541,-0.0215362794864138,-0.0113718311421756
"200",0.0119131044148563,0.010683686565611,-0.000747049155834411,-0.00468149138939982
"201",-0.000662277455296201,0.00575941509173679,0.00231050160244446,0.00443877267935416
"202",0.000739644970414237,0.00278570691611927,-0.0171328936396027,0.00276655784872462
"203",0.00480396714706324,0.00352981494174092,0.00294784580498877,0.00893836367624477
"204",0.000271118168790531,0.00355142740062833,0.0070176755357076,-0.000109685203465953
"205",0.00650300138525477,0.00496092422697927,-0.000939072947186537,-0.00679145270829892
"206",0.013251319436534,0,0.00370495116200723,0.00560039532202276
"207",0.00843341741651297,-0.000782126704526133,0.00665427509293688,0.00860051167601108
"208",-0.0118090739400404,-0.0146292654314598,-0.00662350783968859,-0.02362511840419
"209",0.00288677023587948,0.0114264274507129,0.00524865991661692,-0.00740948638787541
"210",0.0100026322716506,0.00882382771560905,0.00837916651286419,0.00302199339638485
"211",0.00326086956521732,-0.00128634778782032,0.010193642674461,0.00306851149297032
"212",-0.000262437671053057,-0.000304754164973588,-0.00444052992770369,-0.00770225445550123
"213",0.0014600179694518,0.00280263380043897,-0.00250174754424049,-0.00776203966005668
"214",0.00201748486886352,0.00182008156661836,0.0113483432146365,-0.00193006357856499
"215",0.00509236888079406,0.0127117234035473,0.00958247775496224,0.00328165667081599
"216",-0.00376837549436623,-0.00981215766658826,0.00194153812965168,0.00242704746853302
"217",-0.00329415287864031,0.00114120766623032,-0.00556780794678051,-0.00785027589737753
"218",-0.00206309313927754,-0.0040779185764357,0.00158827563801754,-0.00434211278066625
"219",-0.00527923375692899,-0.00250016893033313,-0.0018443512223347,-0.00137307626294403
"220",-0.00370917073539994,0.00527642413039825,-0.000760015924143098,0.00268173000114106
"221",-0.00567143727162001,-0.00164949841782805,-0.00363226907849333,0.00199305278742668
"222",0.000722680765280929,-0.00572163726851068,-0.00375528656847028,0.00402676950998193
"223",-0.00662378436327427,-0.00227349847302341,0.00727496471099225,0.005919828606867
"224",-0.001457055214724,0.00331439393939394,0.00939371123301425,-0.00180739903981929
"225",0.00953249022065243,0.00437739915145801,-0.00518975024326953,0.003882074940925
"226",0.00363264842774432,0.00258606213266163,-0.000324464633355079,-0.00270788672007231
"227",0.00523225175035763,-0.00299804621707202,-0.00184201972044639,-0.00220500932888555
"228",0.0147604213024774,0.015683543884081,0.0035988051966747,0.00298759864712512
"229",0.0147617655656241,0.00281047480491998,-0.00285116211924361,0.00766347821222803
"230",0.00786659416349459,-0.00198780811025709,0.00840997745410308,0.00295593976575569
"231",0.00296381971301544,0.000860642171466402,0.00207135459447871,0.0036121144762434
"232",0.00916806933352446,0.0152552317621748,0.00235151601524931,0.006514657980456
"233",0.0141576048580709,0.0106105073048021,0.00110328137233968,0.0110292110292111
"234",0.0139599651871192,0.00436695244517227,-0.00213995292103582,0.00245098039215686
"235",0.00236168513180293,0,0.00577993688167085,-0.00103593042909334
"236",-0.0124120956399438,0.00495239312416129,0.00409647914680236,0.00907666540601879
"237",0.0181931163047605,-0.00224157807096196,0.00246591749744597,0.00601471456957189
"238",0.00562974151247815,0.0040503906872907,-0.00112854875683299,0.00299834020452971
"239",-0.00116850534419359,-0.00140525693845613,0.0104003071231632,0.0128957243274668
"240",-0.0040719141447254,-0.00452358036573629,0.00132445714684065,0.00978647686832743
"241",-0.00013805004314067,0.00520218300194683,-0.000976869134424274,0.00349413298565843
"242",0.00120648052395726,0.00712972938716015,-0.00748681898066782,0.00374084272873697
"243",-0.000103423311614501,0.000316776482513938,0.0138306353773095,0.00844881768069644
"244",0.00340136054421772,-0.00177710078700178,0.00224804592930752,-0.00108303249097468
"245",0.015691579303348,0.00423434241294318,0.00874215777023556,0.0106133278906011
"246",0.0261814589165157,-0.00247085656360872,0.00724933632836429,0.0229822025026173
"247",0.011845487975528,0.000411639910072512,0.00396623614359814,0.0181115081501787
"248",-0.00392041556404979,-0.00701508242721852,0.00833697515715877,0.00433765474217764
"249",-0.000457591109658471,0.00434948250682583,-0.00127907368137619,-0.00593224493798114
"250",0.0149710238248551,0.00593321971848766,-0.000842204554642232,0.00181070764412256
"251",0.032398753894081,0.0122202132302513,0.000437754655352569,0.012802550847867
"252",-0.00810250612398724,0.00168056765840906,-0.00307370127676831,0.00442499158289636
"253",-0.00967117988394584,-0.00459590433015476,-0.0138346688582974,-0.0111862263508584
"254",-0.0173225806451612,-6.25332207735359e-05,0.00177753469611007,-0.0115117823584394
"255",0.000290238317907734,0.00516345765031572,-0.00250162777149521,0.00800351373773845
"256",-0.00642627632988224,-0.0020259319286872,0.00825856443719415,-0.000781440781440737
"257",0.00811254547210516,0.00276629471917446,0.00193344866184998,-0.00673615891434755
"258",0.0140608138132418,-0.00603502188868043,0.00657096643752523,0.00445445200450347
"259",0.00347925101214575,0.0102748205001238,-0.00263531319683753,0.00878214459000481
"260",-0.0116472545757072,0.00431406384814495,-0.0174280705372795,-0.0134238088213601
"261",-0.019907316754781,-0.00514154741993434,0.00390344119157674,-0.00847961916096407
"262",-0.0170943007933083,-0.009379103357719,-0.0146966854283928,-0.00996644463364545
"263",0.00803397978334599,-0.000688274308597172,0.00360036003600367,0.00284658409908113
"264",-0.00883574157116755,0.00342956912140675,-0.00609522482672147,0.00935041804779096
"265",0.0150821173853301,-0.0023125,0.0097947922055526,0.00902093445114482
"266",0.00078457012095459,-0.00385858142234213,0.00422419122192464,0.00946969696969686
"267",0.00704385366962048,0.00190995052915023,0.0123130151623079,0.00656117329216536
"268",-0.00719259816261811,-0.00314090081035241,-0.00319869329975839,0.00513558915286768
"269",0.00133864437769373,-0.00574930502906242,0.000714091403699604,-9.60015360244891e-05
"270",-0.00525141131679139,0.00145101255441297,-0.000510325587724891,-0.00356471891709624
"271",-0.00557774183966471,-0.00472221341869236,-0.00358508604206505,0.00446000383656231
"272",0.00161460392777122,0.00539024082713403,0.00826222402817282,0.00846409890632439
"273",0.0197357795794438,0.0117133956386293,-0.000609880056922162,0.0105391926225652
"274",0.0174553302231109,-6.23091781419403e-05,0.00515724542420882,-0.0019800113143505
"275",-0.00446300487742676,-0.00240467193404328,0.00925060112209452,-0.0040708132159424
"276",-0.0296058029999673,-0.0115621544779656,-0.0230619426697188,-0.0190535912401717
"277",-0.00316091007869346,-0.00674235918964475,-0.00955435982339949,-0.00949552006232957
"278",0.0040988982161595,0.00462186204058375,0.00196220179696373,-0.0024406912037489
"279",-0.00547312891526538,0.0221940196867455,-0.0052252751055436,0.00408361691784156
"280",0,0.0131655313559581,0.00895092424294371,0.00652016421154311
"281",-0.0175120772946859,0.00271126546030586,0.00259962373866957,0.000579234445141583
"282",0.00805324459234603,0.000395870763421541,0.00058115684397634,-0.0108812335317653
"283",-0.00595875736475635,0.0061436959021851,0.00796961372808364,0.0123373493975903
"284",0.00160427807486637,0.00810518731988473,0.00512837815040987,0.0022119638391998
"285",0.00779306914276239,-0.00957691841435326,-0.00365717381734443,0.0015363933166892
"286",0.00284382130220559,0.00569534428205515,-6.77300281079001e-05,-0.0147624847746651
"287",-0.000893625471635605,-0.00563653444043759,0.00629290617848972,-0.00332404555897734
"288",0.00152015862524782,0.00754887218045113,-0.000168287839520754,-0.0102222222222222
"289",0.0111757401477027,0.000180418571084917,0.00462327046132197,0.00310146211785554
"290",0.00617043387892959,-0.0058069199128962,0.00167229673233218,0.000836202656173165
"291",0.00113536834593052,0.00259426847662142,-0.00873819163292858,-0.00211958397003005
"292",0.0163688576898533,0.00474360513990633,0.0164587204672154,0.0121250486949746
"293",0.000446514001403359,0.000420142848568513,0.00119315922046935,0.00053535795979944
"294",0.00907050978161241,0.00125884186548375,0.014051369191556,0.00949672194369469
"295",-0.00777144313150941,-0.00539400331475064,0.00367898420966953,0.00603737422137034
"296",-0.0098095973240705,-0.00469270360278535,-0.00313530814200326,-0.0109474907963572
"297",-0.00426356589147281,-0.00682801926476864,0.01104615483996,-0.00164968461911698
"298",0.00727867380639363,0.013204993232065,-0.00298033625967805,0.000484966052376334
"299",0,0.0056826678630178,-0.0063243683781581,0.0044418694476631
"300",-0.0134533519643842,0.00197009044506134,0.000586452937151816,0.0106047578102609
"301",0.0124197689345314,0.00628837540414677,0.00855998449512235,0.0105402467268515
"302",0.00252889016933964,0.00236735418577812,0.000193773414287567,0.0010859301227574
"303",0.0102965403624382,0.00477102046826682,-0.00168219461697717,0
"304",0.0342970781704145,0.00527318002050681,-0.00324548877060885,-0.0070847796110504
"305",-0.00193121206547734,-0.00302656323460273,-0.00692810457516341,0.0077844876391772
"306",0.00569965558230982,-0.00117674746999294,-0.0026540843409024,0.00258811350054115
"307",0.00127849989345829,0.00261142572107626,0.001994767822106,-0.00382616910722717
"308",-0.0020436798438262,-0.0063485501683104,0.00374653852418953,-0.00303231308632621
"309",0.00942712110224795,-0.00444892632578005,0.0219538618404282,0.0117525869738259
"310",-0.00611035111719103,0.00618994281671874,0.0073380566801621,0.00660495837015688
"311",-0.0132762444553967,0.00194163332548835,-0.00279116975386974,-0.00617775073711811
"312",0.00951916036123988,-0.00401701323251418,0.00692957036663741,0.00885982002041022
"313",-0.0419633774160732,0.00426458045351607,0.00154102588294496,0.00987461534928581
"314",-0.120786717024157,0.00196665492544323,0.0101793051923795,0.012427994738513
"315",0.0851126250937184,-0.0074223023922879,0.00229827939623582,-0.0164591977869985
"316",-0.0196097982517366,0.0010339123242349,-0.0114978637848706,-0.0080870050195204
"317",-0.0930790190735694,0.00449933833259815,0.00256940527668106,-0.00886200590800398
"318",0.00477275192537145,0.00546911558259242,9.39937964095296e-05,0.00182532996349344
"319",0.0141864195330601,-0.00337471021510109,0.00752510961161715,0.00172872961734349
"320",-0.0224497977331535,0.00554469314500832,-0.00796113461839826,-0.00483568075117379
"321",-0.0200371747211896,-0.00841646802624996,0.00458629726694113,-0.00737797956867192
"322",-0.00545712790610746,-0.00932664033029376,0.00450352517315292,-0.00522962822097556
"323",-0.277894535727933,-0.00627671339331082,0.0109056279184073,-0.000380481308855789
"324",0.0260966646508815,-0.000149467894296305,-0.0108374996118374,-0.00675125688293029
"325",0.0337124106621117,0.00520415142593749,0.00681593881075758,0.00896839707696692
"326",0.0192646799506261,0.000386444708680143,0.00828872916348059,0.00495774115869493
"327",0.0704040652405539,-0.00724594287083059,-0.000795861520095476,0.0112973250548526
"328",-0.0360903532608696,-0.00553983260071054,-0.00137935262383518,-0.00177711265958927
"329",0.0106280193236716,0.00565817441547166,-0.00719335617918553,-0.00720678285445133
"330",-0.0173076923076923,-0.0148877343299,-0.00024704320168002,0.00496812898387697
"331",0.00102459016393447,0.00429587051883225,-0.0117158210447388,-0.00187828700225394
"332",-0.00201052316379359,0.00535612192700027,0.00395207717442053,0.00667008722421763
"333",-0.0286908690869086,0.00335882441145599,-0.000311284046692678,0.00965447154471549
"334",-0.0182364011112106,-0.000600150037509377,-0.00240264603095351,0.00340668446736011
"335",-0.00576836412798566,0.0061435686379768,0.00570861255894755,0.00357798165137623
"336",0.0210006176652254,0.00282519478974603,0.0173170731707317,-0.00576701268742791
"337",-0.0151834102208089,-0.004690908004422,-0.00428658909981622,0.00555147733529084
"338",0.0055231392811011,-0.00670757384346989,0.00560224089635847,0.0121464829586658
"339",0.0132729749923088,-0.00879961160334992,-0.00807218931278965,0.00135783470625509
"340",-0.000615682307929149,-0.000212449543233482,-0.0191754254254254,-0.012557286892759
"341",-0.00136515765369029,0.0086352148272957,-0.00534624819171013,-0.0144119014411901
"342",0.0339898753562767,0.00222155508856199,0.00391567208595683,0.00674178056889541
"343",0.00793416332559619,0.00338090536456931,0.00439745508982026,-0.0012483240094317
"344",0.00269371606549101,0.00833728934251127,0.0028300419841394,-0.000786600037016599
